"predcited_Rev"
40.3358232326244
272.098624995501
86.468703204382
71.0910765471294
410.497264910774
276.492232611859
142.487200312945
33.7454118080877
41.4342251367139
271.000223091412
28.2534022876403
306.149084022275
97.4527222452766
151.27441554566
458.82694869071
319.329906871348
202.899305037865
49.1230384653402
61.2054594103243
305.050682118185
29.3518041917298
287.476251652754
106.239937477992
166.652042202913
440.15411632119
298.460270693649
174.340855531539
38.1390194244455
83.1734974921136
308.345887830454
45.8278327530718
325.920318295885
153.471219353839
140.290396504766
464.318958211158
332.510729720422
260.016204050517
105.141535573903
35.9422156162666
294.066663077291
50.2214403694296
297.361868789559
150.176013641571
196.308893613328
474.204575347963
340.199543049048
265.508213570965
76.5830860675768
150.176013641571
335.80593543269
54.6150479857875
324.821916391796
130.404779367961
196.308893613328
467.614163923426
342.396346857227
274.29542880368
51.3198422735191
162.258434586555
333.609131624511
22.761392767193
343.494748761317
95.2559184370977
198.505697421507
469.810967731605
357.77397351448
268.803419283233
119.420760327066
116.125554614797
330.313925912243
30.4502060958193
313.837897350901
149.077611737481
157.864826970197
478.598182964321
352.281963994032
290.771457365022
80.9766936839346
179.832865051986
338.002739240869
63.4022632185032
366.561188747195
240.244969776907
256.720998338249
487.385398197037
363.265983034927
277.590634515949
164.455238394734
224.867343119654
339.101141144959
108.436741286171
346.789954473585
151.27441554566
190.816884092881
479.69658486841
350.085160185853
280.885840228217
141.388798408855
135.896788888408
331.412327816333
127.109573655692
385.234021116716
208.391314558313
244.638577393265
486.286996292947
378.64360969218
320.428308775438
129.306377463871
238.048165968728
386.332423020806
195.210491709239
387.430824924895
249.032185009623
247.933783105533
497.271015333842
421.481283951669
348.986758281764
213.88332407876
203.997706941955
411.595666814863
57.9102536980559
312.739495446812
167.750444107002
185.324874572434
476.401379156142
356.67557161039
267.705017379144
83.1734974921136
93.0591146289187
334.707533528601
65.5990670266821
361.069179226748
197.407295517418
176.537659339718
482.991790580679
368.757992555374
307.247485926364
124.912769847513
163.356836490644
354.478767802211
134.798386984318
369.856394459464
144.684004121124
206.194510750134
485.188594388858
376.446805884001
299.558672597738
122.715966039334
132.601583176139
354.478767802211
76.5830860675768
370.954796363553
161.160032682466
242.441773585086
480.7949867725
370.954796363553
291.869859269112
187.521678380613
173.24245362745
358.872375418569
94.1575165330082
372.053198267643
199.604099325597
251.228988817802
489.582202005215
374.250002075822
316.03470115908
145.782406025213
228.162548831923
359.970777322659
111.73194699844
391.824432541253
229.260950736012
239.146567872818
490.680603909305
377.54520778809
310.542691638633
115.027152710708
177.636061243808
351.183562089943
91.9607127248293
392.922834445343
209.489716462402
285.279447844575
493.975809621573
418.1860782394
318.231504967259
225.965745023744
212.78492217467
377.54520778809
120.519162231155
408.300461102595
253.425792625981
296.26346688547
492.877407717484
417.087676335311
314.936299254991
136.995190792497
222.670539311476
397.3164420617
138.093592696587
395.119638253521
269.901821187323
245.736979297354
495.074211525663
415.989274431221
321.526710679527
165.553640298823
214.981725982849
413.792470623042
147.979209833392
420.382882047579
186.423276476523
254.52419453007
498.369417237931
401.710049678058
322.625112583617
219.375333599207
218.276931695118
373.151600171732
123.814367943424
423.678087759848
264.409811666875
284.181045940486
502.763024854289
437.957312513011
327.018720199975
193.01368790106
176.537659339718
434.662106800742
131.50318127205
417.087676335311
252.327390721891
289.673055460933
500.56622104611
439.0557144171
335.80593543269
210.588118366491
257.819400242338
380.840413500358
100.747927957545
375.348403979911
262.213007858696
220.473735503297
488.483800101126
405.005255390327
317.13310306317
139.191994600676
183.128070764255
364.364384939016
102.944731765724
381.938815404448
201.800903133776
201.800903133776
491.779005813394
388.529226828985
301.755476405917
121.617564135245
240.244969776907
372.053198267643
138.093592696587
390.726030637164
258.917802146428
250.130586913712
496.172613429752
419.28448014349
311.641093542722
211.686520270581
205.096108846044
384.135619212627
128.207975559782
403.906853486237
216.080127886939
281.984242132307
499.467819142021
425.874891568026
344.593150665406
227.064146927833
219.375333599207
402.808451582148
180.931266956076
444.547723937547
300.657074501828
275.39383070777
508.255034374736
431.366901088474
336.90433733678
230.359352640102
235.851362160549
426.973293472116
133.699985080229
428.071695376205
231.457754544191
278.689036420038
503.861426758379
399.513245869879
323.723514487706
207.292912654223
243.540175489175
414.890872527132
175.439257435629
389.627628733074
255.62259643416
303.952280214096
501.6646229502
430.268499184384
329.215524008154
172.14405172336
188.620080284702
394.021236349432
99.6495260534555
409.398863006685
279.787438324128
286.377849748665
504.959828662468
446.744527745726
367.659590651285
168.848846011092
214.981725982849
365.462786843106
131.50318127205
412.694068718953
246.835381201444
298.460270693649
506.058230566557
436.858910608921
342.396346857227
174.340855531539
233.65455835237
422.579685855758
141.388798408855
445.646125841637
263.311409762786
288.574653556843
507.156632470647
441.252518225279
355.577169706301
234.75296025646
283.082644036396
435.760508704832
168.848846011092
462.122154402979
313.837897350901
328.117122104064
510.451838182915
470.909369635695
400.611647773969
266.606615475054
273.197026899591
455.531742978442
189.718482188792
451.138135362084
295.16506498138
302.853878310006
509.353436278826
473.106173443874
396.218040157611
261.114605954607
292.968261173201
455.531742978442
